listing_id,neighbourhood,room_type,price_per_night,availability_365,number_of_reviews,reviews_per_month,occupancy_rate,estimated_monthly_revenue
11294,Roma Norte,Entire home/apt,129,79,500,0.15,0.7835616438356164,3032.3835616438355
11295,Centro Historico,Private room,256,36,250,2.09,0.9013698630136986,6922.520547945205
11296,Polanco,Private room,265,280,520,4.33,0.2328767123287671,1851.3698630136985
11297,Condesa,Entire home/apt,153,59,78,0.48,0.8383561643835616,3848.054794520548
11298,Roma Norte,Entire home/apt,98,301,51,1.1,0.17534246575342466,515.5068493150685
11299,Coyoacan,Entire home/apt,45,256,225,3.54,0.29863013698630136,403.1506849315068
11300,Polanco,Entire home/apt,132,273,50,3.36,0.25205479452054796,998.1369863013699
11301,Juarez,Entire home/apt,105,88,185,4.43,0.7589041095890411,2390.547945205479
11302,Centro Historico,Entire home/apt,92,199,33,4.88,0.4547945205479452,1255.2328767123288
11303,Juarez,Entire home/apt,285,56,130,0.77,0.8465753424657534,7238.219178082191
11304,Del Valle,Private room,84,363,442,0.11,0.005479452054794521,13.808219178082192
11305,Polanco,Private room,250,361,431,4.14,0.010958904109589041,82.1917808219178
11306,Juarez,Entire home/apt,86,198,496,1.81,0.4575342465753425,1180.4383561643835
11307,Narvarte,Entire home/apt,118,265,402,3.76,0.273972602739726,969.8630136986301
11308,Narvarte,Entire home/apt,160,231,322,0.9,0.36712328767123287,1762.1917808219177
11309,Roma Norte,Entire home/apt,106,250,209,2.81,0.3150684931506849,1001.917808219178
11310,Centro Historico,Entire home/apt,270,278,328,3.03,0.23835616438356164,1930.6849315068494
11311,Condesa,Entire home/apt,90,10,371,3.51,0.9726027397260274,2626.027397260274
11312,Polanco,Entire home/apt,144,43,459,3.08,0.8821917808219178,3811.0684931506853
11313,Roma Norte,Private room,226,88,132,2.97,0.7589041095890411,5145.369863013699
11314,Coyoacan,Entire home/apt,127,245,120,2.0,0.3287671232876712,1252.6027397260273
11315,Del Valle,Entire home/apt,90,343,451,0.43,0.06027397260273973,162.73972602739727
11316,Centro Historico,Private room,94,358,128,0.54,0.019178082191780823,54.08219178082192
11317,Polanco,Entire home/apt,172,107,90,2.6,0.7068493150684931,3647.3424657534247
11318,Narvarte,Entire home/apt,73,91,574,2.13,0.7506849315068493,1644.0
11319,Polanco,Entire home/apt,62,201,28,3.1,0.44931506849315067,835.7260273972603
11320,Condesa,Entire home/apt,83,262,523,1.83,0.2821917808219178,702.6575342465753
11321,Narvarte,Private room,159,47,332,4.13,0.8712328767123287,4155.780821917808
11322,Condesa,Entire home/apt,47,23,296,5.18,0.936986301369863,1321.150684931507
11323,Coyoacan,Entire home/apt,70,356,129,1.79,0.024657534246575342,51.78082191780822
11324,Del Valle,Private room,135,319,292,1.16,0.12602739726027398,510.41095890410963
11325,Coyoacan,Private room,120,218,172,0.7,0.40273972602739727,1449.86301369863
11326,Roma Norte,Private room,38,98,23,3.7,0.7315068493150685,833.917808219178
11327,Roma Norte,Entire home/apt,257,65,98,2.66,0.821917808219178,6336.986301369862
11328,Coyoacan,Entire home/apt,200,103,405,1.13,0.7178082191780822,4306.8493150684935
11329,Del Valle,Private room,164,102,355,3.92,0.7205479452054795,3545.095890410959
11330,Coyoacan,Private room,65,349,138,0.89,0.043835616438356165,85.47945205479452
11331,Del Valle,Entire home/apt,45,94,502,3.33,0.7424657534246575,1002.3287671232875
11332,Del Valle,Entire home/apt,130,254,173,3.16,0.3041095890410959,1186.027397260274
11333,Juarez,Entire home/apt,224,31,28,4.41,0.915068493150685,6149.260273972603
11334,Narvarte,Private room,226,300,495,0.33,0.1780821917808219,1207.3972602739725
11335,Centro Historico,Entire home/apt,162,281,350,5.33,0.23013698630136986,1118.4657534246576
11336,Del Valle,Entire home/apt,272,315,553,4.22,0.136986301369863,1117.808219178082
11337,Condesa,Entire home/apt,146,131,298,1.3,0.6410958904109589,2808.0
11338,Del Valle,Entire home/apt,179,137,191,1.1,0.6246575342465753,3354.4109589041095
11339,Del Valle,Private room,99,122,63,2.59,0.6657534246575343,1977.2876712328768
11340,Del Valle,Entire home/apt,281,282,214,4.91,0.2273972602739726,1916.9589041095892
11341,Juarez,Private room,257,345,165,5.06,0.0547945205479452,422.4657534246575
11342,Narvarte,Private room,140,139,542,3.12,0.6191780821917808,2600.5479452054797
11343,Juarez,Entire home/apt,215,141,231,5.16,0.6136986301369863,3958.356164383562
11344,Roma Norte,Entire home/apt,218,94,540,0.03,0.7424657534246575,4855.72602739726
11345,Juarez,Entire home/apt,260,359,194,0.21,0.01643835616438356,128.21917808219177
11346,Condesa,Private room,299,90,505,5.47,0.7534246575342466,6758.219178082192
11347,Condesa,Entire home/apt,123,334,333,4.65,0.08493150684931507,313.3972602739726
11348,Juarez,Entire home/apt,210,78,303,2.7,0.7863013698630137,4953.698630136986
11349,Narvarte,Private room,52,157,436,4.52,0.5698630136986301,888.986301369863
11350,Coyoacan,Entire home/apt,140,25,322,5.73,0.9315068493150684,3912.3287671232874
11351,Centro Historico,Private room,201,316,501,4.63,0.13424657534246576,809.5068493150685
11352,Narvarte,Entire home/apt,47,114,392,5.05,0.6876712328767123,969.6164383561643
11353,Juarez,Entire home/apt,66,174,598,4.56,0.5232876712328767,1036.109589041096
11354,Del Valle,Entire home/apt,74,210,148,1.01,0.4246575342465753,942.7397260273972
11355,Polanco,Private room,182,206,404,5.0,0.43561643835616437,2378.4657534246576
11356,Centro Historico,Entire home/apt,252,194,282,1.17,0.4684931506849315,3541.8082191780823
11357,Centro Historico,Private room,253,331,361,5.36,0.09315068493150686,707.013698630137
11358,Condesa,Private room,116,274,378,2.75,0.2493150684931507,867.6164383561644
11359,Centro Historico,Entire home/apt,242,109,197,4.06,0.7013698630136986,5091.945205479452
11360,Juarez,Private room,235,351,555,2.98,0.038356164383561646,270.4109589041096
11361,Del Valle,Entire home/apt,72,329,355,0.56,0.09863013698630137,213.04109589041096
11362,Del Valle,Entire home/apt,245,223,539,1.74,0.38904109589041097,2859.452054794521
11363,Roma Norte,Entire home/apt,283,287,428,5.9,0.2136986301369863,1814.3013698630139
11364,Del Valle,Private room,261,171,16,5.76,0.5315068493150685,4161.698630136986
11365,Narvarte,Entire home/apt,82,166,378,1.92,0.5452054794520548,1341.2054794520548
11366,Del Valle,Entire home/apt,52,260,505,5.98,0.2876712328767123,448.7671232876712
11367,Condesa,Entire home/apt,230,106,75,5.07,0.7095890410958904,4896.164383561643
11368,Del Valle,Entire home/apt,221,27,230,3.67,0.9260273972602739,6139.561643835616
11369,Roma Norte,Entire home/apt,258,336,247,0.24,0.07945205479452055,614.9589041095891
11370,Polanco,Private room,263,106,301,5.41,0.7095890410958904,5598.657534246575
11371,Juarez,Private room,111,10,214,3.34,0.9726027397260274,3238.7671232876714
11372,Condesa,Entire home/apt,222,225,157,5.21,0.3835616438356164,2554.520547945205
11373,Narvarte,Private room,129,141,68,5.01,0.6136986301369863,2375.0136986301372
11374,Polanco,Entire home/apt,166,269,392,5.0,0.26301369863013696,1309.808219178082
11375,Condesa,Private room,73,134,84,4.19,0.6328767123287671,1386.0
11376,Coyoacan,Entire home/apt,106,91,266,1.75,0.7506849315068493,2387.178082191781
11377,Centro Historico,Entire home/apt,194,292,68,2.02,0.2,1164.0
11378,Coyoacan,Entire home/apt,221,180,346,1.85,0.5068493150684932,3360.41095890411
11379,Del Valle,Private room,225,68,422,0.12,0.8136986301369863,5492.465753424657
11380,Polanco,Entire home/apt,154,41,173,3.5,0.8876712328767123,4101.041095890411
11381,Del Valle,Entire home/apt,254,170,114,4.19,0.5342465753424658,4070.958904109589
11382,Centro Historico,Entire home/apt,87,293,219,5.12,0.19726027397260273,514.8493150684932
11383,Condesa,Entire home/apt,256,115,30,0.84,0.684931506849315,5260.273972602739
11384,Centro Historico,Entire home/apt,165,114,522,3.27,0.6876712328767123,3403.972602739726
11385,Roma Norte,Entire home/apt,271,237,342,0.05,0.3506849315068493,2851.068493150685
11386,Centro Historico,Private room,280,197,376,0.57,0.4602739726027397,3866.301369863014
11387,Roma Norte,Entire home/apt,260,79,129,0.33,0.7835616438356164,6111.780821917809
11388,Centro Historico,Private room,242,327,538,4.35,0.10410958904109589,755.8356164383562
11389,Juarez,Entire home/apt,130,299,1,0.49,0.18082191780821918,705.2054794520549
11390,Roma Norte,Private room,234,96,100,4.3,0.736986301369863,5173.643835616438
11391,Polanco,Private room,281,65,532,1.5,0.821917808219178,6928.767123287671
11392,Del Valle,Entire home/apt,106,122,57,5.27,0.6657534246575343,2117.095890410959
11393,Narvarte,Entire home/apt,219,22,388,4.88,0.9397260273972603,6174.0
11394,Del Valle,Entire home/apt,40,27,340,5.75,0.9260273972602739,1111.2328767123288
11395,Coyoacan,Entire home/apt,240,191,19,5.3,0.4767123287671233,3432.3287671232874
11396,Del Valle,Private room,66,122,254,5.6,0.6657534246575343,1318.191780821918
11397,Condesa,Entire home/apt,133,238,316,5.15,0.34794520547945207,1388.3013698630139
11398,Juarez,Entire home/apt,290,180,37,4.16,0.5068493150684932,4409.589041095891
11399,Centro Historico,Entire home/apt,221,304,536,1.02,0.16712328767123288,1108.027397260274
11400,Coyoacan,Private room,110,198,385,1.63,0.4575342465753425,1509.86301369863
11401,Condesa,Entire home/apt,211,88,25,1.28,0.7589041095890411,4803.86301369863
11402,Condesa,Entire home/apt,289,155,453,3.62,0.5753424657534246,4988.219178082191
11403,Roma Norte,Entire home/apt,224,191,322,3.02,0.4767123287671233,3203.5068493150684
11404,Del Valle,Private room,161,295,512,5.2,0.1917808219178082,926.3013698630136
11405,Polanco,Entire home/apt,288,259,12,5.72,0.29041095890410956,2509.1506849315065
11406,Narvarte,Entire home/apt,247,363,559,2.43,0.005479452054794521,40.602739726027394
11407,Polanco,Entire home/apt,284,323,370,3.04,0.11506849315068493,980.3835616438356
11408,Coyoacan,Entire home/apt,118,205,290,5.83,0.4383561643835616,1551.7808219178082
11409,Juarez,Entire home/apt,47,332,331,1.66,0.09041095890410959,127.47945205479452
11410,Polanco,Private room,79,80,260,4.75,0.7808219178082192,1850.5479452054794
11411,Centro Historico,Entire home/apt,161,257,204,1.35,0.2958904109589041,1429.150684931507
11412,Polanco,Entire home/apt,148,155,386,4.09,0.5753424657534246,2554.520547945205
11413,Coyoacan,Entire home/apt,239,115,467,1.52,0.684931506849315,4910.958904109589
11414,Narvarte,Private room,92,272,414,5.3,0.2547945205479452,703.2328767123288
11415,Polanco,Entire home/apt,253,305,68,3.37,0.1643835616438356,1247.6712328767123
11416,Centro Historico,Private room,143,79,471,1.12,0.7835616438356164,3361.4794520547944
11417,Roma Norte,Entire home/apt,208,202,103,1.35,0.4465753424657534,2786.6301369863013
11418,Juarez,Entire home/apt,298,77,160,2.96,0.7890410958904109,7054.027397260274
11419,Coyoacan,Entire home/apt,145,314,199,5.77,0.13972602739726028,607.8082191780823
11420,Roma Norte,Entire home/apt,221,61,215,4.62,0.8328767123287671,5521.972602739726
11421,Roma Norte,Entire home/apt,263,294,211,2.93,0.19452054794520549,1534.7671232876712
11422,Roma Norte,Entire home/apt,190,343,507,2.03,0.06027397260273973,343.56164383561645
11423,Condesa,Entire home/apt,223,18,15,3.3,0.9506849315068493,6360.082191780822
11424,Juarez,Private room,36,260,497,4.49,0.2876712328767123,310.6849315068493
11425,Narvarte,Entire home/apt,280,341,331,4.7,0.06575342465753424,552.3287671232877
11426,Del Valle,Private room,244,307,550,1.95,0.1589041095890411,1163.178082191781
11427,Juarez,Entire home/apt,47,193,255,4.33,0.4712328767123288,664.4383561643835
11428,Condesa,Entire home/apt,130,188,171,3.95,0.4849315068493151,1891.2328767123288
11429,Del Valle,Entire home/apt,255,207,497,5.75,0.4328767123287671,3311.5068493150684
11430,Juarez,Entire home/apt,272,137,470,5.59,0.6246575342465753,5097.2054794520545
11431,Roma Norte,Entire home/apt,128,29,383,4.74,0.9205479452054794,3534.904109589041
11432,Coyoacan,Entire home/apt,205,337,588,4.34,0.07671232876712329,471.7808219178082
11433,Del Valle,Entire home/apt,128,74,506,1.64,0.7972602739726027,3061.4794520547944
11434,Centro Historico,Entire home/apt,183,191,526,5.08,0.4767123287671233,2617.150684931507
11435,Centro Historico,Entire home/apt,146,250,324,2.57,0.3150684931506849,1380.0
11436,Polanco,Private room,89,33,213,1.63,0.9095890410958904,2428.6027397260277
11437,Del Valle,Private room,150,92,207,2.3,0.7479452054794521,3365.753424657534
11438,Coyoacan,Private room,177,328,168,5.02,0.10136986301369863,538.2739726027397
11439,Narvarte,Private room,235,194,329,0.89,0.4684931506849315,3302.876712328767
11440,Condesa,Entire home/apt,214,325,279,2.74,0.1095890410958904,703.5616438356165
11441,Roma Norte,Entire home/apt,236,108,304,2.95,0.7041095890410959,4985.095890410958
11442,Polanco,Private room,87,71,145,0.22,0.8054794520547945,2102.301369863014
11443,Centro Historico,Entire home/apt,214,295,515,1.17,0.1917808219178082,1231.2328767123288
11444,Condesa,Entire home/apt,171,31,89,4.96,0.915068493150685,4694.301369863014
11445,Condesa,Entire home/apt,216,221,452,4.98,0.39452054794520547,2556.4931506849316
11446,Roma Norte,Entire home/apt,35,135,59,1.75,0.6301369863013698,661.6438356164383
11447,Narvarte,Entire home/apt,78,51,310,5.25,0.8602739726027397,2013.041095890411
11448,Narvarte,Private room,261,107,527,4.63,0.7068493150684931,5534.630136986301
11449,Del Valle,Entire home/apt,132,40,226,2.51,0.8904109589041096,3526.027397260274
11450,Centro Historico,Entire home/apt,242,167,473,4.49,0.5424657534246575,3938.301369863014
11451,Narvarte,Private room,299,121,540,5.77,0.6684931506849315,5996.3835616438355
11452,Coyoacan,Entire home/apt,174,256,78,2.75,0.29863013698630136,1558.849315068493
11453,Narvarte,Entire home/apt,271,131,432,1.43,0.6410958904109589,5212.109589041096
11454,Condesa,Entire home/apt,106,282,152,5.65,0.2273972602739726,723.1232876712329
11455,Roma Norte,Private room,189,303,400,3.62,0.16986301369863013,963.1232876712329
11456,Coyoacan,Private room,224,216,278,0.63,0.40821917808219177,2743.2328767123286
11457,Del Valle,Entire home/apt,141,119,56,3.44,0.673972602739726,2850.904109589041
11458,Centro Historico,Private room,266,287,185,3.0,0.2136986301369863,1705.3150684931509
11459,Del Valle,Entire home/apt,76,65,397,5.13,0.821917808219178,1873.972602739726
11460,Condesa,Private room,224,66,157,3.18,0.8191780821917808,5504.876712328767
11461,Coyoacan,Private room,173,300,358,1.53,0.1780821917808219,924.2465753424657
11462,Coyoacan,Private room,137,123,439,4.05,0.663013698630137,2724.986301369863
11463,Coyoacan,Entire home/apt,205,317,588,3.26,0.13150684931506848,808.7671232876711
11464,Condesa,Private room,255,350,465,1.4,0.0410958904109589,314.3835616438356
11465,Condesa,Private room,247,207,445,3.44,0.4328767123287671,3207.6164383561645
11466,Del Valle,Entire home/apt,90,330,487,4.93,0.0958904109589041,258.90410958904107
11467,Polanco,Private room,136,188,529,0.17,0.4849315068493151,1978.5205479452054
11468,Del Valle,Entire home/apt,226,228,72,3.79,0.37534246575342467,2544.821917808219
11469,Centro Historico,Private room,234,286,16,2.1,0.21643835616438356,1519.3972602739725
11470,Roma Norte,Entire home/apt,267,25,530,1.76,0.9315068493150684,7461.369863013698
11471,Coyoacan,Entire home/apt,261,70,325,2.36,0.8082191780821918,6328.356164383562
11472,Polanco,Entire home/apt,173,63,545,2.05,0.8273972602739726,4294.191780821918
11473,Roma Norte,Entire home/apt,183,177,595,4.99,0.5150684931506849,2827.72602739726
11474,Polanco,Entire home/apt,149,35,201,1.65,0.9041095890410958,4041.3698630136983
11475,Narvarte,Entire home/apt,97,345,343,4.4,0.0547945205479452,159.45205479452054
11476,Narvarte,Entire home/apt,138,74,522,0.56,0.7972602739726027,3300.6575342465753
11477,Juarez,Entire home/apt,190,109,399,5.71,0.7013698630136986,3997.8082191780823
11478,Narvarte,Entire home/apt,40,83,217,3.73,0.7726027397260274,927.1232876712329
11479,Del Valle,Entire home/apt,181,201,444,4.24,0.44931506849315067,2439.780821917808
11480,Narvarte,Entire home/apt,218,180,221,1.79,0.5068493150684932,3314.7945205479455
11481,Condesa,Private room,62,282,382,2.47,0.2273972602739726,422.95890410958907
11482,Coyoacan,Entire home/apt,72,196,591,1.34,0.46301369863013697,1000.1095890410959
11483,Del Valle,Private room,153,32,6,5.6,0.9123287671232877,4187.589041095891
11484,Roma Norte,Private room,278,190,271,2.93,0.4794520547945205,3998.6301369863013
11485,Juarez,Entire home/apt,102,336,15,3.78,0.07945205479452055,243.1232876712329
11486,Juarez,Entire home/apt,248,117,423,4.41,0.6794520547945205,5055.123287671233
11487,Juarez,Private room,252,344,523,2.23,0.057534246575342465,434.958904109589
11488,Roma Norte,Entire home/apt,211,171,20,4.32,0.5315068493150685,3364.438356164384
11489,Roma Norte,Entire home/apt,198,311,227,4.06,0.14794520547945206,878.7945205479452
11490,Roma Norte,Entire home/apt,92,215,287,4.23,0.410958904109589,1134.2465753424658
11491,Roma Norte,Private room,92,87,133,2.94,0.7616438356164383,2102.1369863013697
11492,Juarez,Entire home/apt,139,25,282,2.3,0.9315068493150684,3884.3835616438355
11493,Juarez,Entire home/apt,262,336,403,1.33,0.07945205479452055,624.4931506849316
11494,Polanco,Private room,281,105,65,4.95,0.7123287671232876,6004.931506849315
11495,Del Valle,Private room,222,156,436,3.65,0.5726027397260274,3813.5342465753424
11496,Coyoacan,Entire home/apt,117,11,258,2.67,0.9698630136986301,3404.219178082192
11497,Narvarte,Entire home/apt,220,19,102,5.66,0.947945205479452,6256.438356164384
11498,Narvarte,Private room,286,134,566,0.29,0.6328767123287671,5430.082191780822
11499,Condesa,Entire home/apt,272,90,100,5.1,0.7534246575342466,6147.945205479452
11500,Juarez,Entire home/apt,218,149,197,5.99,0.5917808219178082,3870.246575342466
